Order Id,order date (DateOrders),Product Card Id,Order Item Quantity,Sales per customer,Order Item Discount,Order Profit Per Order
14512,7/31/2015 19:50,957,1,283.480011,16.5,133.2400055
62939,07-07-2017,957,1,269.980011,30,-57.50999832
18219,9/23/2015 22:34,1004,1,335.980011,64,-72.91000366
67380,09-10-2017,957,1,248.9799957,51,112.0400009
63264,07-12-2017,957,1,248.9799957,51,72.20999908
63264,07-12-2017,957,1,245.9799957,54,103.3099976
16548,8/30/2015 13:09,957,1,245.9799957,54,66.41999817
15716,8/18/2015 9:39,957,1,239.9799957,60,27.12000084
63264,07-12-2017,957,1,239.9799957,60,74.40000153
16548,8/30/2015 13:09,957,1,239.9799957,60,67.19999695
19049,10-06-2015,1004,1,319.980011,80,28.79999924
70846,10/31/2017 4:09,1351,1,1470,30,496.8599854
70828,10/30/2017 21:51,1351,1,1470,30,529.2000122
70537,10/26/2017 15:54,1351,1,1425,75,-2351.25
69644,10/13/2017 15:02,1349,1,427.1799927,24.86000061,196.5
70906,11-01-2017,1352,1,227.5899963,25.29000092,-386.9100037
70886,10/31/2017 18:10,1352,1,220.0099945,32.86999893,68.86000061
69710,10/14/2017 14:10,1349,1,384.230011,67.80999756,184.4299927
70993,11-02-2017,1352,1,214.9499969,37.93000031,80.61000061
69871,10/16/2017 22:34,1349,1,379.7099915,72.33000183,26.57999992
69475,10-11-2017,1349,1,379.7099915,72.33000183,128.3399963
69798,10/15/2017 20:59,1349,1,375.1900024,76.84999847,103.1800003
69797,10/15/2017 20:38,1349,1,370.6700134,81.37000275,97.48999786
69940,10/17/2017 22:44,1349,1,361.6300049,90.41000366,166.3500061
70863,10/31/2017 10:06,1352,1,202.3000031,50.58000183,99.12999725
71114,11-04-2017,1352,1,189.6600037,63.22000122,-23.70999908
69795,10/15/2017 19:56,1349,1,339.0299988,113.0100021,118.6600037
68397,9/25/2017 10:09,58,1,299.9899902,0,81
68838,10-01-2017,60,1,959.9899902,40,348.480011
68146,9/21/2017 18:13,58,1,269.9899902,30,89.09999847
68250,9/23/2017 6:39,58,1,224.9900055,75,14.17000008
16689,09-01-2015,276,1,31.98999977,0,9.279999733
19593,10/13/2015 23:57,172,1,29.10000038,0.899999976,-20.37000084
44565,10-12-2016,191,1,95.98999786,4,3.839999914
66362,8/26/2017 17:12,191,1,90.98999786,9,24.5699997
65462,8/13/2017 13:54,191,1,83.98999786,16,41.15999985
67061,09-05-2017,191,1,83.98999786,16,-67.19000244
15358,8/13/2015 4:14,191,1,82.98999786,17,39.84000015
46162,11-04-2016,191,1,79.98999786,20,23.20000076
13377,7/15/2015 6:12,191,1,79.98999786,20,36
64215,7/26/2017 9:01,191,1,74.98999786,25,25.35000038
67016,09-05-2017,191,1,74.98999786,25,1.5
20273,10/23/2015 22:11,365,1,59.99000168,0,15
65472,8/13/2017 17:24,365,1,59.99000168,0,15.60000038
63283,07-12-2017,403,1,129.9900055,0,61.09999847
15000,08-07-2015,403,1,129.9900055,0,36.40000153
44763,10/15/2016 10:07,403,1,128.6900024,1.299999952,-42.34000015
12122,6/26/2015 22:31,403,1,128.6900024,1.299999952,34.75
70307,10/23/2017 7:19,1350,1,353.5299988,3.569999933,44.18999863
12951,07-09-2015,403,1,128.6900024,1.299999952,12.86999989
46093,11-03-2016,403,1,127.3899994,2.599999905,62.41999817
69207,10-07-2017,1347,1,57.90000153,1.179999948,5.099999905
13977,7/24/2015 0:24,403,1,127.3899994,2.599999905,63.70000076
20169,10/22/2015 9:44,403,1,127.3899994,2.599999905,61.15000153
62059,6/24/2017 21:40,403,1,127.3899994,2.599999905,39.86999893
15055,08-08-2015,403,1,127.3899994,2.599999905,-89.16999817
66648,8/30/2017 21:24,403,1,127.3899994,2.599999905,9.550000191
12951,07-09-2015,403,1,127.3899994,2.599999905,6.369999886
68094,9/21/2017 0:00,403,1,126.0899963,3.900000095,42.61999893
67141,09-07-2017,403,1,126.0899963,3.900000095,35.31000137
17411,09-12-2015,403,1,126.0899963,3.900000095,39.47000122
70035,10/19/2017 8:01,1350,1,346.3900146,10.71000004,48.49000168
68547,9/27/2017 14:43,365,1,58.18999863,1.799999952,-9.720000267
65196,08-09-2017,365,1,58.18999863,1.799999952,27.35000038
64530,7/30/2017 23:22,403,1,126.0899963,3.900000095,59.25999832
13745,7/20/2015 15:08,403,1,126.0899963,3.900000095,51.70000076
17411,09-12-2015,403,1,124.7900009,5.199999809,52.40999985
16845,09-03-2015,403,1,124.7900009,5.199999809,33.68999863
44635,10/13/2016 13:16,403,1,123.4899979,6.5,59.27999878
67803,9/16/2017 18:03,403,1,123.4899979,6.5,13.71000004
62987,07-08-2017,365,1,56.99000168,3,-91.18000031
62682,07-03-2017,403,1,123.4899979,6.5,7.78000021
10899,06-09-2015,403,1,123.4899979,6.5,13.94999981
62883,07-06-2017,403,1,123.4899979,6.5,25.93000031
69258,10-07-2017,1347,1,56.13000107,2.950000048,16.84000015
70231,10/22/2017 4:41,1350,1,339.25,17.86000061,47.49000168
19167,10-07-2015,365,1,56.99000168,3,27.36000061
18486,9/27/2015 20:07,365,1,56.99000168,3,-25.64999962
16845,09-03-2015,403,1,123.4899979,6.5,60.50999832
18258,9/24/2015 12:14,403,1,123.4899979,6.5,34.58000183
70410,10/24/2017 19:24,1350,1,337.4599915,19.63999939,80.3199997
68842,10-01-2017,365,1,56.68999863,3.299999952,14.73999977
20153,10/22/2015 4:08,403,1,122.8399963,7.150000095,15.35999966
63962,7/22/2017 16:23,403,1,122.8399963,7.150000095,31.94000053
17549,9/14/2015 3:50,403,1,122.8399963,7.150000095,38.45000076
45059,10/19/2016 17:49,403,1,120.8899994,9.100000381,7.619999886
70355,10/24/2017 0:08,1350,1,332.1000061,25,86.34999847
13297,7/14/2015 2:10,403,1,120.8899994,9.100000381,58.02999878
64603,08-01-2017,403,1,120.8899994,9.100000381,33.84999847
19876,10/18/2015 3:05,403,1,120.8899994,9.100000381,55.61000061
20153,10/22/2015 4:08,403,1,120.8899994,9.100000381,37.84000015
70066,10/19/2017 18:53,1350,1,324.9599915,32.13999939,24.37000084
68146,9/21/2017 18:13,364,1,272.9899902,27,92.26999664
17864,9/18/2015 18:12,365,1,54.59000015,5.400000095,-92.80000305
11266,6/14/2015 10:37,403,1,118.2900009,11.69999981,56.77999878
65786,8/18/2017 7:24,403,1,118.2900009,11.69999981,23.65999985
69272,10-08-2017,1347,1,53.16999817,5.909999847,14.61999989
11266,6/14/2015 10:37,365,1,53.99000168,6,25.92000008
15358,8/13/2015 4:14,365,1,53.99000168,6,24.84000015
64881,08-05-2017,365,1,53.99000168,6,14.57999992
71263,11-06-2017,1353,1,415.3299866,46.15000153,199.3600006
19167,10-07-2015,403,1,116.9899979,13,-81.88999939
11266,6/14/2015 10:37,403,1,116.9899979,13,5.849999905
68842,10-01-2017,403,1,116.9899979,13,11.69999981
15730,8/18/2015 14:34,403,1,116.9899979,13,-27.26000023
65688,8/16/2017 21:04,403,1,116.9899979,13,52.65000153
12319,6/29/2015 19:32,403,1,114.3899994,15.60000038,57.20000076
71154,11-04-2017,1353,1,406.1000061,55.38000107,158.3800049
66362,8/26/2017 17:12,403,1,114.3899994,15.60000038,27.45000076
11406,6/16/2015 11:40,365,1,52.79000092,7.199999809,-12.30000019
13551,7/17/2015 19:10,403,1,114.3899994,15.60000038,51.47999954
66796,09-02-2017,403,1,114.3899994,15.60000038,20.59000015
64215,7/26/2017 9:01,403,1,113.0899963,16.89999962,52.02000046
68739,9/30/2017 9:58,365,1,52.18999863,7.800000191,25.04999924
13551,7/17/2015 19:10,403,1,113.0899963,16.89999962,52.02000046
65167,08-09-2017,403,1,113.0899963,16.89999962,53.15000153
62522,07-01-2017,403,1,113.0899963,16.89999962,11.31000042
70296,10/23/2017 3:28,1350,1,303.5400085,53.5699997,-470.480011
18688,9/30/2015 18:53,403,1,110.4899979,19.5,37.34999847
65462,8/13/2017 13:54,403,1,110.4899979,19.5,35.90999985
61632,6/18/2017 16:05,403,1,110.4899979,19.5,37.34999847
67008,09-05-2017,403,1,110.4899979,19.5,30.38999939
65167,08-09-2017,403,1,110.4899979,19.5,35.90999985
11347,6/15/2015 15:00,403,1,109.1900024,20.79999924,52.40999985
68250,9/23/2017 6:39,403,1,109.1900024,20.79999924,49.13999939
13178,07-12-2015,365,1,50.38999939,9.600000381,-12.60000038
65462,8/13/2017 13:54,403,1,109.1900024,20.79999924,40.95000076
67752,9/16/2017 0:11,403,1,109.1900024,20.79999924,49.13999939
63626,7/17/2017 18:40,403,1,107.8899994,22.10000038,52.86999893
61793,6/21/2017 0:29,365,1,49.79000092,10.19999981,-34.84999847
14798,08-05-2015,403,1,107.8899994,22.10000038,35.06000137
11597,6/19/2015 6:35,365,1,49.79000092,10.19999981,-39.83000183
13706,7/20/2015 1:28,403,1,107.8899994,22.10000038,37.75999832
19423,10-11-2015,403,1,107.8899994,22.10000038,9.390000343
43386,9/25/2016 7:41,403,1,106.5899963,23.39999962,33.36000061
63713,7/19/2017 1:09,403,1,106.5899963,23.39999962,39.97000122
62544,07-01-2017,403,1,106.5899963,23.39999962,-1.389999986
12575,07-03-2015,403,1,106.5899963,23.39999962,-175.8800049
14798,08-05-2015,403,1,106.5899963,23.39999962,29.85000038
70221,10/22/2017 1:11,1350,1,292.8200073,64.27999878,8.779999733
65786,8/18/2017 7:24,365,1,49.18999863,10.80000019,15.98999977
43386,9/25/2016 7:41,403,1,103.9899979,26,33.79999924
70094,10/20/2017 4:42,1350,1,285.6799927,71.41999817,16.86000061
15654,8/17/2015 11:56,403,1,103.9899979,26,0
65196,08-09-2017,403,1,103.9899979,26,52
19203,10-08-2015,403,1,97.48999786,32.5,31.20000076
70237,10/22/2017 6:47,1350,1,267.8299866,89.27999878,123.1999969
68547,9/27/2017 14:43,403,1,97.48999786,32.5,-119.4300003
65399,08-12-2017,403,1,97.48999786,32.5,25.35000038
10471,06-02-2015,403,1,97.48999786,32.5,45.8199997
44565,10-12-2016,502,1,50,0,-11.25
17549,9/14/2015 3:50,502,1,49.5,0.5,16.72999954
66796,09-02-2017,502,1,48,2,4.800000191
11562,6/18/2015 18:20,502,1,48,2,21.60000038
15916,8/21/2015 7:44,502,1,47.5,2.5,12.82999992
16365,8/27/2015 21:02,627,1,37.99000168,2,9.5
48477,12-08-2016,627,1,37.79000092,2.200000048,6.610000134
18999,10-05-2015,627,1,37.79000092,2.200000048,18.52000046
14249,7/27/2015 23:42,502,1,47.25,2.75,21.73999977
62987,07-08-2017,627,1,37.79000092,2.200000048,-25.20999908
64530,7/30/2017 23:22,502,1,47.25,2.75,4.159999847
12356,6/30/2015 8:30,502,1,47.25,2.75,4.730000019
19499,10-12-2015,627,1,37.18999863,2.799999952,4.199999809
17372,09-11-2015,627,1,37.18999863,2.799999952,4.090000153
64530,7/30/2017 23:22,627,1,36.38999939,3.599999905,4.110000134
16794,09-03-2015,627,1,35.99000168,4,12.96000004
18486,9/27/2015 20:07,627,1,35.99000168,4,16.92000008
16600,8/31/2015 7:22,502,1,42.5,7.5,11.89999962
13764,7/20/2015 21:47,502,1,41.5,8.5,18.26000023
17954,9/20/2015 1:44,502,1,41.5,8.5,4.690000057
66648,8/30/2017 21:24,502,1,41.5,8.5,9.210000038
13977,7/24/2015 0:24,502,1,41,9,11.47999954
16613,8/31/2015 11:55,627,1,32.79000092,7.199999809,11.07999992
14251,7/28/2015 0:24,627,1,31.98999977,8,11.19999981
68838,10-01-2017,502,1,37.5,12.5,9.380000114
63968,7/22/2017 18:29,311,1,105.5500031,4.400000095,2.109999895
68739,9/30/2017 9:58,860,1,521.9899902,78,245.3399963
68739,9/30/2017 9:58,860,1,509.9899902,90,137.6999969
48477,12-08-2016,810,1,16.38999939,3.599999905,-12.02000046
16691,09-01-2015,957,1,299.980011,0,143.9900055
65444,8/13/2017 7:35,957,1,299.980011,0,101.3899994
17888,9/19/2015 2:36,957,1,299.980011,0,77.98999786
19499,10-12-2015,1004,1,399.980011,0,-266.7900085
19499,10-12-2015,957,1,296.980011,3,-504.8699951
17954,9/20/2015 1:44,957,1,296.980011,3,86.12000275
16689,09-01-2015,957,1,296.980011,3,142.5500031
16689,09-01-2015,1004,1,395.980011,4,106.9100037
11562,6/18/2015 18:20,1004,1,395.980011,4,83.16000366
47932,11/30/2016 16:21,957,1,293.980011,6,99.94999695
63242,07-12-2017,957,1,293.980011,6,-514.4699707
16662,09-01-2015,957,1,293.980011,6,138.1699982
19499,10-12-2015,957,1,293.980011,6,-79.66999817
19167,10-07-2015,957,1,293.980011,6,135.2299957
47153,11/19/2016 7:26,957,1,290.980011,9,-232.7799988
15916,8/21/2015 7:44,957,1,290.980011,9,109.1200027
13422,7/15/2015 21:58,1004,1,387.980011,12,186.2299957
11406,6/16/2015 11:40,957,1,290.980011,9,47.43000031
15730,8/18/2015 14:34,1004,1,387.980011,12,-168
44565,10-12-2016,957,1,287.980011,12,-412.6799927
12319,6/29/2015 19:32,1004,1,383.980011,16,172.7899933
18257,9/24/2015 11:53,1004,1,383.980011,16,124.7900009
19869,10/18/2015 0:38,1004,1,383.980011,16,23.04000092
18257,9/24/2015 11:53,1004,1,379.980011,20,132.9900055
62544,07-01-2017,957,1,284.980011,15,89.19999695
20273,10/23/2015 22:11,1004,1,379.980011,20,132.9900055
11452,6/17/2015 3:47,957,1,284.980011,15,35.61999893
14320,7/29/2015 0:35,957,1,283.480011,16.5,136.0700073
15916,8/21/2015 7:44,1004,1,377.980011,22,177.6499939
66705,8/31/2017 17:22,957,1,283.480011,16.5,68.04000092
62676,07-03-2017,957,1,283.480011,16.5,32.02999878
18870,10-03-2015,957,1,283.480011,16.5,99.22000122
14320,7/29/2015 0:35,957,1,278.980011,21,80.90000153
15916,8/21/2015 7:44,1004,1,371.980011,28,178.5500031
65705,8/17/2017 3:02,957,1,278.980011,21,97.63999939
14320,7/29/2015 0:35,957,1,272.980011,27,-49.95999908
13745,7/20/2015 15:08,1004,1,363.980011,36,91
12575,07-03-2015,957,1,269.980011,30,84.5
61793,6/21/2017 0:29,957,1,269.980011,30,-99.08000183
20040,10/20/2015 12:33,1004,1,359.980011,40,100.7900009
12356,6/30/2015 8:30,1004,1,359.980011,40,125.9899979
45059,10/19/2016 17:49,957,1,263.980011,36,-36.43000031
19203,10-08-2015,1004,1,351.980011,48,116.1500015
61793,6/21/2017 0:29,957,1,263.980011,36,-19.79999924
62662,07-03-2017,957,1,263.980011,36,-49.63000107
14472,7/31/2015 5:50,1004,1,351.980011,48,126.7099991
12356,6/30/2015 8:30,1004,1,351.980011,48,66.87999725
12790,07-06-2015,1004,1,351.980011,48,172.4700012
13422,7/15/2015 21:58,957,1,260.980011,39,22.96999931
18398,9/26/2015 13:17,1004,1,347.980011,52,91.51999664
11605,6/19/2015 9:23,1004,1,339.980011,60,3.400000095
65399,08-12-2017,957,1,254.9799957,45,66.30000305
11452,6/17/2015 3:47,1004,1,339.980011,60,-14.61999989
16794,09-03-2015,957,1,251.9799957,48,73.08000183
10899,06-09-2015,957,1,251.9799957,48,118.4300003
10899,06-09-2015,1004,1,335.980011,64,124.3099976
43386,9/25/2016 7:41,957,1,248.9799957,51,74.69999695
19876,10/18/2015 3:05,957,1,248.9799957,51,117.0199966
66768,09-01-2017,957,1,248.9799957,51,15.68999958
15730,8/18/2015 14:34,957,1,248.9799957,51,87.13999939
13854,7/22/2015 5:19,1004,1,331.980011,68,-70.70999908
11597,6/19/2015 6:35,1004,1,331.980011,68,102.9100037
18965,10-04-2015,1004,1,331.980011,68,79.68000031
19876,10/18/2015 3:05,957,1,245.9799957,54,122.9899979
16613,8/31/2015 11:55,1004,1,327.980011,72,106.5899963
19593,10/13/2015 23:57,957,1,245.9799957,54,89.29000092
66768,09-01-2017,957,1,245.9799957,54,83.13999939
65196,08-09-2017,957,1,245.9799957,54,-381.269989
17549,9/14/2015 3:50,957,1,245.9799957,54,20.17000008
17954,9/20/2015 1:44,1004,1,327.980011,72,154.1499939
11430,6/16/2015 20:05,1004,1,319.980011,80,150.3899994
62807,07-05-2017,957,1,239.9799957,60,24
13745,7/20/2015 15:08,957,1,239.9799957,60,-57.11999893
62807,07-05-2017,957,1,224.9900055,75,36.66999817
64603,08-01-2017,957,1,224.9900055,75,78.73999786
15322,08-12-2015,957,1,224.9900055,75,60.75
13178,07-12-2015,957,1,224.9900055,75,105.7399979
17864,9/18/2015 18:12,1004,1,299.9899902,100,-262.4899902
11498,6/17/2015 19:54,1004,1,299.9899902,100,-48.90000153
69040,10-04-2017,1346,1,30.14999962,0.930000007,3.00999999
68967,10-03-2017,1346,1,29.84000015,1.24000001,13.72000027
68931,10-03-2017,1346,1,29.84000015,1.24000001,10.43999958
69179,10-06-2017,1346,1,28.28000069,2.799999952,10.27000046
69070,10-05-2017,1346,1,27.96999931,3.109999895,13.71000004
69177,10-06-2017,1346,1,27.35000038,3.730000019,12.85000038
69014,10-04-2017,1346,1,27.04000092,4.039999962,11.89999962
68978,10-03-2017,1346,1,27.04000092,4.039999962,8.649999619
69156,10-06-2017,1346,1,26.11000061,4.96999979,2.609999895
71394,11-08-2017,1354,1,134.7899933,29.59000015,33.70000076
71375,11-07-2017,1354,1,131.5,32.88000107,23.01000023
69388,10-09-2017,1348,1,8.470000267,2.819999933,2.460000038
70792,10/30/2017 9:14,1351,1,1470,30,382.2000122
69972,10/18/2017 9:57,1349,1,443,9.039999962,212.6399994
70827,10/30/2017 21:30,1351,1,1455,45,209.5200043
69968,10/18/2017 8:33,1349,1,427.1799927,24.86000061,98.25
69860,10/16/2017 18:43,1349,1,427.1799927,24.86000061,48.27000046
69716,10/14/2017 16:16,1349,1,427.1799927,24.86000061,175.1399994
70662,10/28/2017 11:41,1351,1,1417.5,82.5,-283.5
69535,10-12-2017,1349,1,420.3999939,31.63999939,4.199999809
70748,10/29/2017 17:49,1351,1,1320,180,343.2000122
70693,10/28/2017 22:33,1351,1,1305,195,639.4500122
70976,11-02-2017,1352,1,220.0099945,32.86999893,79.86000061
69944,10/18/2017 0:08,1349,1,384.230011,67.80999756,91.44999695
69673,10/14/2017 1:12,1349,1,379.7099915,72.33000183,-75.94000244
69727,10/14/2017 20:07,1349,1,379.7099915,72.33000183,178.4700012
70742,10/29/2017 15:43,1351,1,1200,300,324
67872,9/17/2017 18:14,61,1,278.9899902,21,27.89999962
14653,08-02-2015,191,1,94.48999786,5.5,8.319999695
13187,07-12-2015,191,1,92.98999786,7,-65.08999634
13539,7/17/2015 14:57,172,1,27,3,9.720000267
66723,8/31/2017 23:41,191,1,87.98999786,12,-1.139999986
49972,12/30/2016 11:04,191,1,86.98999786,13,22.62000084
12105,6/26/2015 16:34,191,1,86.98999786,13,26.96999931
46387,11-08-2016,191,1,83.98999786,16,-23.10000038
67956,9/18/2017 23:39,191,1,82.98999786,17,28.04999924
67491,09-12-2017,191,1,81.98999786,18,-14.35000038
15910,8/21/2015 5:37,191,1,81.98999786,18,25.42000008
44926,10/17/2016 19:13,403,1,129.9900055,0,39
71200,11-05-2017,1353,1,461.480011,0,221.5099945
14653,08-02-2015,403,1,129.9900055,0,34.18999863
18961,10-04-2015,403,1,129.9900055,0,45.5
71326,11-07-2017,1353,1,461.480011,0,-299.9599915
64922,08-05-2017,403,1,129.9900055,0,43.93999863
13276,7/13/2015 18:49,403,1,129.9900055,0,7.800000191
68725,9/30/2017 5:04,403,1,129.9900055,0,35.09999847
19785,10/16/2015 19:12,403,1,129.9900055,0,40.68999863
10760,06-07-2015,365,1,59.99000168,0,28.79999924
14799,08-05-2015,365,1,59.99000168,0,28.20000076
18961,10-04-2015,403,1,128.6900024,1.299999952,60.47999954
62030,6/24/2017 11:31,403,1,128.6900024,1.299999952,64.34999847
63873,7/21/2017 9:12,403,1,128.6900024,1.299999952,19.29999924
17627,9/15/2015 7:10,403,1,128.6900024,1.299999952,-193.0399933
46387,11-08-2016,365,1,58.79000092,1.200000048,11.76000023
13133,07-11-2015,403,1,127.3899994,2.599999905,-14.39999962
63441,7/15/2017 1:51,403,1,127.3899994,2.599999905,12.73999977
62030,6/24/2017 11:31,403,1,127.3899994,2.599999905,2.549999952
67318,09-09-2017,403,1,127.3899994,2.599999905,29.29999924
12557,07-03-2015,403,1,126.0899963,3.900000095,59.25999832
13133,07-11-2015,403,1,126.0899963,3.900000095,63.04999924
71323,11-07-2017,1353,1,447.6400146,13.84000015,156.6699982
67385,09-10-2017,403,1,126.0899963,3.900000095,44.13000107
15628,8/17/2015 2:50,365,1,58.18999863,1.799999952,28.51000023
64745,08-03-2017,403,1,124.7900009,5.199999809,43.68000031
67385,09-10-2017,403,1,124.7900009,5.199999809,36.18999863
63864,7/21/2017 6:03,403,1,124.7900009,5.199999809,-212.1399994
70394,10/24/2017 13:48,1350,1,342.8200073,14.27999973,164.5500031
15628,8/17/2015 2:50,365,1,57.59000015,2.400000095,3.630000114
67032,09-05-2017,403,1,124.7900009,5.199999809,5.369999886
10816,06-07-2015,403,1,123.4899979,6.5,60.50999832
13491,7/16/2015 22:08,403,1,123.4899979,6.5,-7.78000021
14691,08-03-2015,403,1,123.4899979,6.5,9.260000229
67032,09-05-2017,403,1,123.4899979,6.5,44.83000183
11566,6/18/2015 19:44,403,1,123.4899979,6.5,30.87000084
12041,6/25/2015 18:08,403,1,123.4899979,6.5,48.15999985
71266,11-06-2017,1353,1,436.1000061,25.37999916,218.0500031
10816,06-07-2015,403,1,122.8399963,7.150000095,-29.23999977
64690,08-02-2017,403,1,122.8399963,7.150000095,56.50999832
63864,7/21/2017 6:03,403,1,122.8399963,7.150000095,-202.6900024
69257,10-07-2017,1347,1,55.83000183,3.25,26.79999924
66762,09-01-2017,365,1,56.68999863,3.299999952,-7.090000153
67633,9/14/2017 6:30,365,1,56.68999863,3.299999952,26.07999992
66844,09-02-2017,403,1,120.8899994,9.100000381,-100.6999969
64922,08-05-2017,365,1,55.79000092,4.199999809,-12.10999966
64690,08-02-2017,403,1,120.8899994,9.100000381,53.18999863
13129,07-11-2015,403,1,120.8899994,9.100000381,54.40000153
69256,10-07-2017,1347,1,54.93999863,4.139999866,8.789999962
14361,7/29/2015 14:56,365,1,55.79000092,4.199999809,6.96999979
65170,08-09-2017,365,1,55.79000092,4.199999809,18.86000061
63862,7/21/2017 5:21,403,1,120.8899994,9.100000381,40.86000061
67260,09-08-2017,403,1,120.8899994,9.100000381,18.12999916
67768,9/16/2017 5:47,403,1,120.8899994,9.100000381,31.43000031
64351,7/28/2017 8:40,403,1,120.8899994,9.100000381,58.02999878
45280,10/22/2016 23:15,365,1,54.59000015,5.400000095,5.460000038
45596,10/27/2016 13:57,403,1,118.2900009,11.69999981,-14.78999996
66889,09-03-2017,403,1,118.2900009,11.69999981,31.94000053
63862,7/21/2017 5:21,403,1,118.2900009,11.69999981,14.78999996
65170,08-09-2017,403,1,118.2900009,11.69999981,37.02999878
45596,10/27/2016 13:57,403,1,116.9899979,13,7.369999886
66889,09-03-2017,403,1,116.9899979,13,46.79999924
17988,9/20/2015 13:38,403,1,116.9899979,13,40.95000076
14864,08-05-2015,403,1,116.9899979,13,54.99000168
46032,11-02-2016,365,1,53.99000168,6,14.03999996
70065,10/19/2017 18:32,1350,1,321.3900146,35.70999908,0
71299,11-06-2017,1353,1,415.3299866,46.15000153,-83.0699997
20082,10/21/2015 3:16,403,1,116.9899979,13,11.69999981
13390,7/15/2015 10:45,403,1,116.9899979,13,-78.02999878
12539,07-03-2015,403,1,116.9899979,13,54.99000168
14853,08-05-2015,365,1,52.79000092,7.199999809,9.979999542
20082,10/21/2015 3:16,403,1,114.3899994,15.60000038,5.71999979
12473,07-02-2015,403,1,114.3899994,15.60000038,41.52000046
10760,06-07-2015,403,1,114.3899994,15.60000038,37.75
11831,6/22/2015 16:34,403,1,114.3899994,15.60000038,40.04000092
17544,9/14/2015 2:05,403,1,113.0899963,16.89999962,32.79999924
16146,8/24/2015 16:18,365,1,52.18999863,7.800000191,0
62346,6/29/2017 2:13,403,1,113.0899963,16.89999962,40.70999908
69198,10-07-2017,1347,1,51.40000153,7.679999828,-1.279999971
10857,06-08-2015,365,1,52.18999863,7.800000191,-78.29000092
13658,7/19/2015 8:39,403,1,113.0899963,16.89999962,11.31000042
64041,7/23/2017 20:03,403,1,113.0899963,16.89999962,50.88999939
10760,06-07-2015,403,1,113.0899963,16.89999962,22.62000084
43854,10-02-2016,403,1,110.4899979,19.5,9.609999657
67238,09-08-2017,403,1,110.4899979,19.5,35.90999985
70170,10/21/2017 7:19,1350,1,303.5400085,53.5699997,95.01000214
67350,09-10-2017,403,1,110.4899979,19.5,30.94000053
68431,9/25/2017 22:04,364,1,254.9900055,45,63.75
44926,10/17/2016 19:13,365,1,50.38999939,9.600000381,24.19000053
43854,10-02-2016,403,1,109.1900024,20.79999924,-174.7100067
67238,09-08-2017,403,1,109.1900024,20.79999924,50.22999954
42344,09-10-2016,403,1,107.8899994,22.10000038,37.75999832
64151,7/25/2017 10:36,365,1,49.79000092,10.19999981,17.43000031
11357,6/15/2015 18:30,365,1,49.79000092,10.19999981,3.730000019
68744,9/30/2017 11:44,403,1,107.8899994,22.10000038,35.06000137
42344,09-10-2016,403,1,106.5899963,23.39999962,38.36999893
41589,8/30/2016 2:07,403,1,106.5899963,23.39999962,37.31000137
70167,10/21/2017 6:16,1350,1,292.8200073,64.27999878,109.8099976
67942,9/18/2017 18:45,403,1,106.5899963,23.39999962,52.22999954
70257,10/22/2017 13:48,1350,1,292.8200073,64.27999878,-224.5899963
15080,08-09-2015,403,1,106.5899963,23.39999962,-23.97999954
70310,10/23/2017 8:22,1350,1,285.6799927,71.41999817,139.9799957
62439,6/30/2017 10:48,365,1,47.99000168,12,7.820000172
71310,11-06-2017,1353,1,369.1799927,92.30000305,143.9799957
19852,10/17/2015 18:41,403,1,103.9899979,26,-79.76000214
19565,10/13/2015 14:08,365,1,47.99000168,12,-12
12041,6/25/2015 18:08,365,1,47.99000168,12,16.79999924
66723,8/31/2017 23:41,403,1,103.9899979,26,-3.950000048
46387,11-08-2016,403,1,97.48999786,32.5,34.11999893
15013,08-08-2015,365,1,44.99000168,15,4.5
64928,08-05-2017,403,1,97.48999786,32.5,30.52000046
69264,10-08-2017,1347,1,44.31000137,14.77000046,-5.010000229
70255,10/22/2017 13:06,1350,1,267.8299866,89.27999878,-19.02000046
16717,09-02-2015,403,1,97.48999786,32.5,48.75
17517,9/13/2015 16:38,627,1,39.59000015,0.400000006,19.79999924
62552,07-02-2017,627,1,39.59000015,0.400000006,2.970000029
15975,8/22/2015 4:24,502,1,49,1,24.01000023
64286,7/27/2017 9:53,502,1,49,1,12.73999977
64695,08-02-2017,627,1,39.18999863,0.800000012,9.329999924
11631,6/19/2015 18:30,627,1,39.18999863,0.800000012,6.860000134
12684,07-05-2015,502,1,49,1,8.819999695
65366,08-12-2017,502,1,49,1,4.309999943
13390,7/15/2015 10:45,502,1,48.5,1.5,17.61000061
15975,8/22/2015 4:24,627,1,37.79000092,2.200000048,17.37999916
19785,10/16/2015 19:12,502,1,46.5,3.5,16.28000069
67260,09-08-2017,627,1,37.18999863,2.799999952,14.13000011
63454,7/15/2017 6:24,627,1,35.99000168,4,7.199999809
15910,8/21/2015 5:37,627,1,35.99000168,4,11.88000011
12557,07-03-2015,502,1,43.5,6.5,18.70999908
10816,06-07-2015,502,1,42.5,7.5,-28.35000038
67260,09-08-2017,502,1,42.5,7.5,7.099999905
67491,09-12-2017,627,1,33.18999863,6.800000191,10.28999996
67400,09-10-2017,625,1,163.9900055,36,77.08000183
16273,8/26/2015 12:48,502,1,41,9,-8.729999542
50544,01-07-2017,502,1,40,10,18.39999962
50837,01-12-2017,502,1,40,10,19.20000076
13106,07-11-2015,502,1,37.5,12.5,14.06000042
67491,09-12-2017,303,1,383.9899902,16,-104.0599976
