order date (DateOrders),Product Card Id,Sales per customer
07-08-2017,502,37.5
9/15/2015 11:43,957,299.980011
08-02-2015,957,293.980011
08-02-2015,957,290.980011
7/23/2015 18:48,957,290.980011
10-05-2015,1004,379.980011
08-12-2015,957,263.980011
08-12-2015,957,260.980011
7/29/2015 8:59,957,248.9799957
7/29/2015 8:59,957,245.9799957
08-01-2015,957,239.9799957
09-06-2015,1004,319.980011
10-04-2017,1346,28.28000069
10-05-2017,1346,25.48999977
09-02-2017,216,166.3200073
8/18/2017 15:07,403,129.9900055
8/24/2015 4:45,403,127.3899994
9/18/2015 3:50,403,127.3899994
9/18/2015 3:50,403,126.0899963
12-12-2016,403,120.8899994
10/21/2017 1:01,1350,303.5400085
10/21/2017 0:19,1350,296.3900146
12-12-2016,627,37.79000092
11/29/2016 2:52,627,36.38999939
11/29/2016 2:52,502,42
9/18/2015 3:50,957,248.9799957
12-12-2016,957,245.9799957
12-12-2016,957,239.9799957
2/21/2017 5:54,191,74.98999786
4/13/2015 3:21,403,128.6900024
02-10-2017,403,128.6900024
5/15/2017 3:31,403,128.6900024
03-04-2017,403,128.6900024
02-10-2017,403,127.3899994
5/15/2017 3:31,403,127.3899994
6/15/2017 11:21,365,57.59000015
05-05-2015,403,120.8899994
03-01-2015,403,120.8899994
05-05-2015,403,118.2900009
2/25/2017 23:04,403,107.8899994
04-11-2017,403,106.5899963
3/30/2017 14:47,403,103.9899979
1/16/2015 9:36,502,48.5
6/15/2017 11:21,502,47.25
5/15/2017 3:31,502,46.5
3/30/2017 14:47,502,45
3/25/2017 17:25,627,33.18999863
4/28/2015 4:54,957,296.980011
4/28/2015 3:30,957,293.980011
05-05-2015,957,290.980011
4/28/2015 4:54,1004,379.980011
5/20/2015 6:38,1004,359.980011
5/20/2015 6:38,1004,351.980011
02-11-2015,1004,319.980011
3/30/2017 14:47,957,224.9900055
5/25/2015 20:28,957,272.980011
3/21/2015 23:53,1004,339.980011
3/21/2015 23:53,1004,335.980011
12-01-2017,1359,82.70999908
01-10-2018,1359,71.73999786
11/19/2017 13:03,1356,254.9400024
11-04-2015,403,128.6900024
11-04-2015,403,127.3899994
11-01-2016,403,127.3899994
12/14/2017 17:03,1363,209.3500061
2/29/2016 3:57,403,126.0899963
3/16/2016 11:38,403,123.4899979
12/28/2017 8:37,1353,436.1000061
12/17/2017 18:58,1347,54.93999863
12/17/2017 18:37,1347,53.75999832
01-05-2016,403,103.9899979
11-01-2016,365,47.99000168
01-04-2018,1357,158.1399994
11-01-2016,502,45.5
2/21/2016 10:16,502,41
11-04-2015,924,15.10999966
11/15/2017 2:12,1355,468.6700134
12/20/2015 0:43,1004,391.980011
11-10-2016,957,272.980011
11-10-2016,957,269.980011
11-10-2016,957,263.980011
3/29/2016 0:56,957,245.9799957
11/29/2017 3:14,1358,252.8300018
12/20/2017 6:53,1348,10.67000008
1/22/2018 6:19,1362,36.16999817
1/22/2018 5:58,1362,35.77999878
12/20/2017 17:03,1348,9.479999542
1/29/2018 10:20,1363,196.3999939
1/27/2016 9:26,403,114.3899994
1/27/2016 9:26,957,284.980011
03-07-2016,957,248.9799957
05-04-2016,365,56.68999863
05-04-2016,403,122.8399963
6/21/2016 4:40,403,120.8899994
6/21/2016 4:40,403,118.2900009
6/17/2016 16:56,403,118.2900009
4/13/2016 18:57,502,42.5
05-11-2016,957,254.9799957
06-01-2016,403,106.5899963
06-01-2016,957,269.980011
09-03-2016,191,185.9799957
11/26/2016 3:24,502,83
12-09-2016,906,43.47999954
7/17/2015 5:09,191,185.9799957
08-01-2015,365,119.9800034
07-08-2017,365,107.9800034
12-09-2016,502,82
9/15/2015 11:43,627,63.97999954
12-12-2016,627,79.18000031
11/29/2016 2:52,502,97
03-11-2017,93,49.47999954
4/13/2015 3:21,191,189.9799957
4/28/2015 3:30,191,188.9799957
03-01-2015,191,165.9799957
3/30/2017 14:47,365,118.7799988
03-11-2017,365,100.7799988
6/15/2017 11:21,365,98.37999725
06-11-2017,502,96
4/17/2017 5:18,627,70.37999725
5/31/2017 20:18,502,85
2/25/2017 23:04,502,80
2/29/2016 3:57,235,67.87999725
2/29/2016 3:57,191,163.9799957
1/27/2016 9:26,365,98.37999725
03-07-2016,365,98.37999725
2/21/2016 5:01,502,83
6/21/2016 4:40,191,193.9799957
7/16/2016 6:55,365,116.3799973
6/17/2016 16:56,365,113.3799973
05-04-2016,502,96
5/30/2016 19:25,627,70.37999725
5/30/2016 19:25,627,69.58000183
6/17/2016 16:56,821,102.9400024
6/17/2016 16:56,828,55.65999985
05-03-2016,191,149.9900055
10/30/2016 21:29,191,263.9700012
12-09-2016,502,145.5
07-08-2017,191,248.9799957
10-05-2015,365,172.7700043
08-12-2015,365,151.1699982
9/24/2016 11:43,365,149.3800049
12-09-2016,365,147.5800018
7/17/2017 3:36,365,147.5800018
12-09-2016,365,143.9799957
6/26/2017 16:04,365,143.9799957
7/24/2015 1:27,502,145.5
9/24/2016 11:43,627,113.9700012
8/29/2017 8:58,502,126
8/18/2017 15:07,365,178.1699982
01-09-2015,191,287.9700012
02-09-2017,191,272.9700012
5/18/2017 18:03,365,174.5700073
04-10-2015,365,161.9700012
02-10-2017,365,161.9700012
3/30/2017 14:47,627,119.9700012
03-04-2017,502,145.5
2/15/2017 11:52,502,136.5
03-04-2017,823,149.7299957
5/25/2015 20:28,502,141.75
3/16/2016 11:38,365,151.1699982
11-04-2015,502,126
10-06-2016,502,123
3/18/2016 22:30,365,163.7700043
03-07-2016,822,141.0899963
6/21/2016 4:40,365,178.1699982
7/16/2016 6:55,365,170.0700073
7/16/2016 6:55,365,167.3699951
06-01-2016,502,150
4/23/2016 22:06,627,95.98000336
10-08-2016,502,200
09-03-2016,502,198
07-08-2017,191,391.9599915
7/23/2015 18:48,365,223.1600037
7/26/2015 10:34,502,196
6/26/2017 16:04,627,145.5599976
08-12-2015,893,82.97000122
8/24/2015 4:45,191,395.9599915
3/17/2017 17:47,365,237.5599976
2/15/2017 11:52,365,232.7599945
2/25/2017 23:04,365,226.7599945
03-01-2015,365,215.9600067
03-01-2015,365,211.1600037
5/15/2017 3:31,502,176
3/23/2015 1:27,502,170
01-09-2015,917,85.3199997
3/29/2016 0:56,365,203.9700012
2/28/2016 10:47,502,186
2/21/2016 10:16,627,134.3699951
3/29/2016 1:59,502,160
01-05-2016,627,127.9700012
3/29/2016 1:59,924,62.04000092
03-07-2016,365,191.9700012
05-11-2016,282,111.3300018
7/16/2016 6:55,365,237.5599976
4/13/2016 18:57,365,232.7599945
05-11-2016,365,227.9600067
06-01-2016,249,213.2799988
06-01-2016,249,211.0800018
06-01-2016,365,215.9600067
11/26/2016 3:24,502,250
10/30/2016 21:29,502,232.5
7/27/2017 3:56,359,472.4500122
7/27/2017 3:56,365,263.9599915
12-09-2016,365,260.9599915
7/27/2017 3:56,365,260.9599915
7/27/2017 3:56,365,254.9600067
7/24/2015 1:27,365,245.9600067
7/23/2015 18:48,365,224.9600067
08-04-2017,365,251.9600067
1/29/2017 3:40,365,293.9500122
01-09-2015,365,278.9500122
06-11-2017,365,272.9500122
02-03-2017,365,245.9600067
4/28/2015 4:54,627,191.9499969
3/17/2017 17:47,627,189.9499969
04-10-2015,627,188.9499969
02-10-2017,502,232.5
02-10-2017,502,227.5
1/29/2017 3:40,502,227.5
06-11-2017,502,200
04-05-2017,502,200
10/28/2015 20:36,365,224.9600067
01-05-2016,502,245
3/16/2016 11:38,627,185.9499969
2/28/2016 10:47,822,230.3500061
12/20/2015 0:43,818,196.7599945
10/28/2015 20:36,926,63.95999908
1/27/2016 9:26,365,278.9500122
8/15/2016 21:35,365,296.9500122
08-05-2016,365,287.9500122
6/21/2016 4:40,642,145.5
05-03-2016,627,195.9499969
12-06-2016,191,82.98999786
8/29/2016 2:39,403,127.3899994
8/29/2016 2:39,403,126.0899963
8/29/2016 2:39,403,124.7900009
10/30/2016 16:34,365,56.99000168
09-09-2016,403,123.4899979
9/20/2016 16:59,403,122.8399963
09-09-2016,403,122.8399963
12/24/2016 7:34,403,120.8899994
12/24/2016 7:34,403,118.2900009
9/23/2016 14:00,365,54.59000015
10-12-2016,403,118.2900009
11-06-2016,403,118.2900009
12/30/2016 18:04,403,109.1900024
10/21/2016 6:57,403,109.1900024
1/15/2017 19:27,502,49
09-04-2016,642,27.29999924
10/21/2016 6:57,627,33.59000015
10/30/2016 16:34,627,31.98999977
11/25/2016 4:17,897,22.73999977
11-05-2016,885,20.48999977
12/17/2016 13:42,822,39.34999847
1/15/2017 15:35,957,299.980011
12/22/2016 9:40,957,284.980011
1/15/2017 19:27,957,239.9799957
8/29/2016 2:39,957,224.9900055
09-06-2016,403,110.4899979
09-06-2016,403,109.1900024
1/17/2017 2:59,957,239.9799957
10/26/2017 17:39,1351,1500
10-11-2017,1349,452.0400085
10-10-2017,1349,447.519989
11-03-2017,1352,240.2400055
10/18/2017 13:06,1349,393.269989
10/18/2017 12:45,1349,384.230011
09-04-2017,19,122.4899979
07-02-2017,216,166.3200073
9/20/2015 10:08,191,86.98999786
07-10-2015,191,83.98999786
09-05-2017,191,82.98999786
08-10-2015,249,45.08000183
7/26/2017 21:59,191,81.98999786
8/24/2017 8:48,365,59.99000168
08-07-2015,403,129.9900055
7/26/2017 21:59,403,129.9900055
10/16/2015 1:41,403,129.9900055
9/17/2016 21:22,365,59.38999939
8/23/2015 2:07,365,59.38999939
08-07-2015,403,128.6900024
7/26/2017 21:59,403,128.6900024
6/20/2017 5:34,403,127.3899994
10-08-2015,403,127.3899994
9/24/2017 12:47,403,127.3899994
10-03-2015,403,127.3899994
6/20/2017 5:34,403,126.0899963
06-07-2015,403,126.0899963
9/30/2017 18:44,403,126.0899963
07-04-2017,403,124.7900009
8/21/2017 12:29,403,124.7900009
10/22/2015 5:32,403,123.4899979
6/23/2017 13:05,365,56.68999863
11/13/2016 14:27,403,120.8899994
7/24/2015 14:46,403,120.8899994
08-02-2015,403,120.8899994
7/26/2017 21:59,365,55.79000092
7/24/2015 14:46,403,118.2900009
10/15/2016 21:41,403,116.9899979
09-04-2017,403,116.9899979
8/14/2017 3:13,403,116.9899979
10/20/2015 2:44,403,116.9899979
6/28/2017 4:30,403,114.3899994
08-10-2017,403,114.3899994
7/21/2015 7:36,403,114.3899994
6/23/2017 13:48,403,113.0899963
6/26/2017 5:12,403,113.0899963
6/23/2017 13:48,403,110.4899979
9/20/2015 10:08,403,110.4899979
07-03-2015,403,110.4899979
6/23/2017 12:44,403,109.1900024
07-03-2015,403,109.1900024
10/16/2015 6:15,403,107.8899994
8/23/2017 0:55,365,49.79000092
11/17/2016 11:18,403,106.5899963
8/18/2017 17:55,403,106.5899963
9/30/2017 21:32,403,106.5899963
11/17/2016 11:18,403,103.9899979
08-10-2015,403,103.9899979
8/16/2017 14:46,403,103.9899979
9/29/2017 22:25,365,47.99000168
07-02-2017,365,47.99000168
9/30/2017 21:32,403,103.9899979
5/31/2015 11:00,403,103.9899979
9/20/2015 10:08,365,44.99000168
08-07-2015,403,97.48999786
06-05-2015,403,97.48999786
9/15/2017 19:17,403,97.48999786
6/23/2017 13:48,502,50
8/25/2017 23:41,502,48.5
10/22/2016 21:29,627,38.38999939
8/25/2017 23:41,502,48
01-11-2017,627,37.18999863
08-07-2017,502,45
09-04-2017,502,43.5
01-01-2017,627,33.99000168
9/17/2016 21:22,572,32.79000092
8/23/2015 10:53,502,41
10-03-2015,502,41
07-05-2015,906,23.73999977
6/14/2015 4:40,804,17.59000015
01-11-2017,823,38.99000168
01-01-2017,957,299.980011
6/17/2015 7:59,957,296.980011
06-10-2015,1004,395.980011
9/30/2017 21:32,957,293.980011
6/17/2015 7:59,957,293.980011
5/31/2015 11:00,957,290.980011
10/16/2015 6:15,957,284.980011
8/26/2015 1:56,1004,379.980011
8/21/2017 7:56,957,284.980011
7/20/2017 4:07,957,284.980011
06-07-2015,957,284.980011
10/13/2015 1:31,1004,377.980011
7/20/2017 4:07,957,283.480011
08-06-2015,1004,377.980011
07-05-2015,957,278.980011
9/23/2017 22:25,957,278.980011
7/21/2015 7:36,957,278.980011
08-06-2015,1004,371.980011
10-03-2015,1004,371.980011
6/17/2015 7:59,1004,363.980011
9/28/2017 11:02,957,263.980011
09-04-2017,957,260.980011
10/21/2015 5:22,957,260.980011
09-09-2017,957,260.980011
06-07-2015,957,260.980011
09-09-2015,957,260.980011
10-03-2015,957,260.980011
8/24/2017 8:48,957,254.9799957
10-11-2015,1004,339.980011
09-09-2015,1004,339.980011
6/13/2015 16:45,1004,339.980011
8/24/2017 8:48,957,251.9799957
10/21/2015 5:22,1004,335.980011
6/17/2015 23:45,957,251.9799957
8/24/2015 14:33,1004,331.980011
06-05-2015,957,248.9799957
8/23/2015 10:53,1004,331.980011
09-04-2015,1004,331.980011
10-11-2015,957,245.9799957
8/26/2015 1:56,957,245.9799957
10/15/2016 21:41,957,239.9799957
10/22/2015 5:32,957,239.9799957
8/26/2015 1:56,957,239.9799957
10/15/2016 21:41,957,224.9900055
10/16/2015 6:15,977,22.48999977
8/21/2017 12:29,957,224.9900055
8/23/2015 2:07,957,224.9900055
10-05-2017,1346,31.07999992
10-05-2017,1346,29.53000069
10-03-2017,1346,29.37000084
10-04-2017,1346,28.28000069
10-09-2017,1348,11.18000031
11-09-2017,1354,155.3399963
11-09-2017,1354,138.0800018
11-09-2017,1354,138.0800018
10/31/2017 20:37,1352,242.7599945
10-11-2017,1349,429.4400024
10/29/2017 19:34,1351,1425
10/31/2017 19:13,1352,230.1199951
7/18/2017 5:10,191,94.48999786
8/27/2017 12:07,191,94.48999786
7/19/2015 3:45,365,59.38999939
10/14/2015 16:24,403,123.4899979
10-04-2015,403,103.9899979
9/30/2015 6:16,627,38.38999939
10-04-2015,502,42.5
10-12-2015,502,42
7/19/2015 3:45,957,284.980011
9/30/2015 6:16,1004,371.980011
08-02-2015,957,254.9799957
7/18/2017 5:10,957,245.9799957
07-02-2015,1004,327.980011
6/16/2017 1:43,35,151.9900055
2/24/2017 20:05,191,92.98999786
2/28/2015 12:31,191,92.98999786
01-07-2015,191,83.98999786
5/18/2017 9:59,403,129.9900055
3/23/2017 7:16,403,129.9900055
4/25/2017 3:53,365,59.38999939
03-08-2015,403,128.6900024
03-09-2017,403,128.6900024
1/22/2017 4:12,403,128.6900024
04-09-2015,403,128.6900024
02-04-2015,403,128.6900024
6/16/2017 1:43,365,59.38999939
06-08-2017,403,128.6900024
3/31/2015 13:42,403,127.3899994
03-08-2015,403,127.3899994
2/17/2017 5:34,403,126.0899963
3/26/2015 14:14,403,126.0899963
3/24/2015 21:57,403,126.0899963
5/17/2017 7:22,403,124.7900009
05-03-2015,365,56.99000168
03-04-2015,365,56.99000168
03-09-2017,403,123.4899979
04-01-2015,365,56.68999863
2/27/2015 9:54,403,122.8399963
3/19/2017 13:35,403,122.8399963
04-07-2017,403,122.8399963
03-09-2017,403,122.8399963
04-07-2017,403,120.8899994
4/16/2015 9:50,365,54.59000015
2/26/2017 23:56,365,54.59000015
1/23/2015 17:08,365,53.99000168
05-02-2015,403,116.9899979
02-10-2017,403,116.9899979
04-12-2015,403,114.3899994
05-11-2017,403,114.3899994
4/30/2017 12:28,403,114.3899994
3/27/2017 10:25,403,114.3899994
06-10-2017,365,52.18999863
05-11-2017,403,113.0899963
04-12-2015,403,113.0899963
1/23/2015 3:49,365,50.38999939
04-01-2015,403,109.1900024
2/28/2015 12:31,403,109.1900024
2/27/2015 0:26,403,107.8899994
05-09-2017,403,107.8899994
5/19/2015 11:01,403,106.5899963
3/13/2017 13:56,403,106.5899963
1/26/2015 0:29,365,47.99000168
02-12-2015,403,103.9899979
01-08-2015,365,47.99000168
1/19/2015 10:50,403,97.48999786
2/20/2017 18:42,403,97.48999786
2/14/2015 15:21,403,97.48999786
1/31/2017 7:52,403,97.48999786
01-07-2015,502,49
6/16/2017 1:43,502,48
04-07-2017,502,48
1/31/2017 23:38,502,46.5
1/24/2015 3:38,567,23.25
4/18/2015 4:55,502,45.5
05-03-2017,502,43.5
3/26/2017 9:32,502,43.5
02-03-2015,627,33.99000168
02-05-2017,502,42
05-02-2017,627,33.59000015
2/24/2017 20:05,627,32.79000092
2/25/2017 0:18,822,45.59000015
3/22/2017 20:45,821,48.34999847
4/17/2015 10:21,885,21.73999977
5/19/2017 15:25,311,95.66000366
1/26/2015 4:41,823,41.59000015
3/13/2015 5:19,1004,399.980011
2/19/2015 7:27,957,296.980011
2/27/2015 23:34,1004,395.980011
2/27/2015 9:54,957,293.980011
1/24/2015 3:38,1004,391.980011
2/27/2015 23:34,1004,391.980011
5/23/2017 4:12,957,290.980011
02-10-2017,957,290.980011
02-01-2015,957,290.980011
05-10-2017,957,287.980011
04-10-2015,1004,383.980011
4/17/2015 10:21,1004,379.980011
4/16/2015 9:50,1004,377.980011
4/17/2015 10:21,1004,377.980011
3/23/2017 7:16,957,283.480011
5/15/2015 20:50,1004,371.980011
1/31/2017 23:38,957,272.980011
05-03-2015,1004,363.980011
01-08-2015,1004,363.980011
05-09-2015,1004,363.980011
1/31/2017 23:38,957,269.980011
3/14/2017 13:03,957,269.980011
2/25/2017 0:18,957,269.980011
5/17/2017 7:22,957,263.980011
03-09-2017,957,263.980011
04-10-2015,957,263.980011
2/25/2017 0:18,957,263.980011
02-04-2015,957,263.980011
05-05-2017,957,260.980011
5/13/2015 13:07,957,254.9799957
05-05-2017,957,254.9799957
03-08-2015,1004,339.980011
01-07-2015,1004,339.980011
04-12-2015,1004,339.980011
5/18/2017 9:59,957,251.9799957
3/19/2017 11:49,957,251.9799957
04-07-2017,957,251.9799957
03-09-2017,957,248.9799957
4/28/2015 12:58,957,245.9799957
05-02-2015,1004,327.980011
3/18/2015 23:43,1004,327.980011
05-02-2015,1004,319.980011
3/13/2015 5:19,1004,299.9899902
05-04-2017,957,224.9900055
05-02-2015,1004,299.9899902
06-08-2017,957,224.9900055
1/26/2015 4:41,1004,299.9899902
3/15/2015 15:08,403,128.6900024
03-03-2017,365,57.59000015
03-03-2017,403,124.7900009
5/19/2017 21:43,365,56.68999863
05-08-2017,403,116.9899979
05-08-2017,403,114.3899994
4/23/2017 3:12,365,52.18999863
04-06-2017,365,49.79000092
4/18/2017 13:32,403,106.5899963
05-08-2017,502,46.5
2/25/2017 4:30,502,45
1/28/2017 23:48,627,33.99000168
4/18/2017 13:32,957,296.980011
2/25/2017 4:30,957,283.480011
2/14/2017 23:15,957,278.980011
1/28/2017 23:48,957,239.9799957
3/15/2015 15:08,1004,299.9899902
12/23/2017 13:01,1351,1320
12/25/2017 7:24,1352,207.3600006
11/29/2017 17:36,1359,78.48999786
12-02-2017,1359,76.80000305
11/21/2017 17:37,1356,278.3900146
11/16/2015 20:02,276,31.67000008
10/26/2015 18:30,191,97.98999786
11/16/2015 20:02,191,97.98999786
3/27/2016 17:45,191,95.98999786
1/26/2016 3:39,191,95.98999786
1/17/2016 8:24,191,74.98999786
3/25/2016 20:34,365,59.99000168
04-01-2016,365,59.99000168
10/28/2016 20:26,403,129.9900055
3/22/2016 18:59,365,59.38999939
01-04-2016,365,59.38999939
2/19/2016 9:13,403,128.6900024
1/25/2016 23:48,365,58.79000092
2/19/2016 9:13,365,58.79000092
11/20/2015 15:50,365,58.79000092
2/19/2016 9:13,403,127.3899994
1/29/2018 12:26,1363,211.5
11/20/2015 15:29,365,58.18999863
11/13/2015 9:22,403,126.0899963
1/31/2018 20:50,1363,209.3500061
12/13/2017 22:08,1363,209.3500061
12-03-2015,403,126.0899963
12-12-2017,1363,207.1900024
12-12-2017,1363,205.0299988
12/28/2017 21:35,1353,438.4100037
10-01-2016,365,56.99000168
01-11-2017,403,123.4899979
12-01-2016,403,123.4899979
12/27/2015 21:34,403,122.8399963
11/20/2015 6:43,403,122.8399963
01-11-2017,403,122.8399963
11/23/2015 6:12,403,120.8899994
1/25/2016 23:48,403,120.8899994
11/16/2015 20:02,403,120.8899994
12/15/2017 4:16,1363,200.7100067
01-11-2017,403,120.8899994
12/17/2015 6:31,403,118.2900009
12/28/2017 20:32,1353,419.9500122
11/16/2015 20:02,403,118.2900009
11-06-2015,403,116.9899979
11/22/2015 8:49,403,116.9899979
1/29/2018 3:19,1363,189.9199982
1/17/2016 8:24,403,114.3899994
01-04-2016,403,110.4899979
11/22/2015 10:55,365,50.99000168
2/13/2016 17:17,403,110.4899979
10/27/2015 17:37,403,109.1900024
01-01-2016,365,50.38999939
3/25/2016 20:34,403,109.1900024
3/20/2016 11:38,403,109.1900024
3/28/2016 23:53,403,109.1900024
01-06-2016,403,109.1900024
11/20/2016 2:21,403,109.1900024
10/27/2015 17:37,403,107.8899994
3/20/2016 11:38,403,107.8899994
01-06-2016,403,107.8899994
12-02-2015,403,107.8899994
10/31/2015 7:27,403,107.8899994
12/23/2015 4:24,365,49.18999863
1/27/2018 18:02,1363,176.9700012
2/20/2016 5:12,365,49.18999863
12/27/2017 4:15,1353,378.4100037
10/31/2015 7:27,403,106.5899963
12/14/2017 6:11,1363,172.6600037
1/28/2018 12:37,1363,172.6600037
02-02-2016,365,44.99000168
12/17/2015 6:31,502,50
12/27/2015 21:34,627,39.18999863
10/28/2016 12:01,627,38.79000092
10/28/2016 20:26,502,48.5
12/23/2015 4:24,502,47.5
11-05-2015,502,45.5
1/31/2016 22:44,627,35.99000168
3/29/2016 20:54,502,45
04-01-2016,502,44
11/20/2015 4:16,627,34.79000092
01-01-2016,627,34.79000092
04-01-2016,502,43.5
04-01-2016,502,42.5
03-07-2016,502,40
01-01-2018,1355,452.6900024
01-01-2018,1355,447.3699951
01-01-2018,1355,436.7200012
11/20/2015 4:16,1004,399.980011
11-06-2015,957,299.980011
11/13/2015 23:22,1004,399.980011
11/20/2015 15:50,1004,399.980011
11/30/2015 12:40,1004,395.980011
2/14/2016 8:00,957,296.980011
1/25/2016 23:48,957,293.980011
10/31/2015 7:48,1004,391.980011
11/17/2015 5:51,957,290.980011
10/31/2015 7:27,1004,387.980011
12/27/2015 21:34,957,284.980011
12/31/2015 7:53,957,284.980011
11/16/2015 20:02,1004,379.980011
12/27/2015 21:34,957,283.480011
11-05-2015,1004,377.980011
03-08-2016,957,283.480011
11-05-2015,957,278.980011
1/30/2016 7:09,957,278.980011
12-03-2015,1004,363.980011
01-11-2017,957,272.980011
12/16/2015 3:32,1004,359.980011
1/28/2016 2:36,957,269.980011
2/28/2016 12:32,957,269.980011
2/28/2016 12:32,957,263.980011
11/23/2015 6:12,957,260.980011
12/25/2015 1:57,957,260.980011
2/13/2016 17:17,977,26.09000015
12/26/2015 0:22,1004,339.980011
01-04-2016,1004,335.980011
11/20/2015 15:29,957,248.9799957
2/20/2016 5:12,957,245.9799957
3/25/2016 20:34,957,239.9799957
2/20/2016 5:12,957,239.9799957
11-06-2015,957,224.9900055
12/17/2017 1:27,1346,30.45999908
12/15/2017 23:53,1346,30.14999962
12/15/2017 23:11,1346,29.53000069
1/24/2018 11:13,1362,39.34999847
11/28/2017 9:01,1358,258.0400085
01-05-2018,1358,255.4400024
11/27/2017 13:45,1358,255.4400024
1/25/2018 5:26,1362,38.56000137
11/28/2017 14:37,1358,252.8300018
1/18/2018 0:43,1362,34.97999954
01-04-2018,1358,226.7700043
12-10-2017,1362,32.99000168
11/28/2017 22:41,1358,208.5200043
11/26/2017 0:58,1358,195.4900055
01-07-2018,1359,70.05000305
01-01-2016,365,59.99000168
03-07-2016,403,128.6900024
11-04-2015,403,127.3899994
2/13/2016 7:08,403,127.3899994
01-11-2016,403,123.4899979
10-03-2016,403,122.8399963
10-04-2016,403,120.8899994
1/24/2016 12:46,365,52.79000092
10/25/2015 6:03,403,110.4899979
11/19/2016 14:06,502,42
01-01-2016,502,37.5
1/24/2016 12:46,957,299.980011
11/13/2015 22:19,957,283.480011
11/29/2015 20:54,1004,347.980011
01-11-2016,957,248.9799957
11/19/2016 14:06,957,248.9799957
01-11-2016,1004,319.980011
1/24/2018 10:31,1362,38.56000137
11/25/2017 9:54,1358,246.3099976
11/26/2017 16:23,1358,234.5899963
07-11-2016,37,33.93999863
7/24/2016 10:03,191,95.98999786
4/20/2016 16:40,191,94.48999786
08-06-2016,172,22.5
08-11-2016,191,74.98999786
8/15/2016 16:41,403,128.6900024
4/23/2016 0:22,403,128.6900024
5/24/2016 7:31,403,127.3899994
6/24/2016 10:48,403,127.3899994
4/24/2016 10:00,403,127.3899994
8/22/2016 6:20,365,58.18999863
7/23/2016 9:53,403,126.0899963
07-03-2016,403,124.7900009
08-12-2016,403,123.4899979
7/17/2016 12:00,403,122.8399963
8/13/2016 15:17,403,122.8399963
08-08-2016,403,120.8899994
7/20/2016 22:19,403,120.8899994
08-11-2016,403,118.2900009
7/20/2016 22:19,403,118.2900009
08-11-2016,403,116.9899979
07-10-2016,403,114.3899994
4/28/2016 6:09,365,52.18999863
6/23/2016 7:07,403,113.0899963
6/23/2016 5:01,403,110.4899979
08-10-2016,403,110.4899979
6/23/2016 5:01,403,109.1900024
7/30/2016 20:12,403,109.1900024
07-08-2016,403,109.1900024
6/23/2016 5:01,403,107.8899994
7/17/2016 3:35,403,106.5899963
7/30/2016 18:27,403,103.9899979
6/22/2016 3:27,403,103.9899979
07-08-2016,365,47.99000168
6/24/2016 10:48,365,44.99000168
5/13/2016 0:42,365,44.99000168
7/17/2016 12:00,502,48.5
7/20/2016 22:19,627,35.18999863
5/18/2016 8:55,502,43.5
07-12-2016,627,34.79000092
5/14/2016 18:44,627,34.79000092
7/20/2016 4:48,627,33.59000015
6/14/2016 8:01,502,41.5
6/22/2016 3:27,502,41
05-04-2016,502,41
4/20/2016 12:28,502,40
05-04-2016,502,40
7/31/2016 9:52,823,50.43000031
5/13/2016 0:42,886,20.48999977
6/23/2016 7:07,957,299.980011
06-10-2016,957,293.980011
08-12-2016,957,290.980011
6/14/2016 8:01,957,290.980011
7/23/2016 9:53,957,287.980011
07-12-2016,957,287.980011
08-06-2016,957,283.480011
7/30/2016 20:12,957,278.980011
4/20/2016 16:40,957,278.980011
7/17/2016 12:00,957,278.980011
08-11-2016,957,272.980011
5/31/2016 17:29,957,269.980011
5/21/2016 19:57,957,269.980011
7/20/2016 4:48,957,260.980011
7/20/2016 4:48,957,254.9799957
4/23/2016 0:22,957,254.9799957
08-08-2016,957,251.9799957
7/17/2016 3:35,957,251.9799957
4/27/2016 6:40,957,248.9799957
7/17/2016 3:35,957,248.9799957
06-02-2016,249,49.47000122
05-08-2016,365,56.99000168
05-01-2016,365,49.18999863
6/13/2016 1:32,502,49.5
6/13/2016 1:32,957,296.980011
05-08-2016,957,248.9799957
11-06-2016,365,116.3799973
10-04-2016,365,111.5800018
12/17/2016 13:42,365,99.58000183
11-02-2016,365,89.98999786
12-10-2016,502,98
9/23/2016 14:00,502,88
8/21/2017 12:29,191,189.9799957
9/15/2017 19:17,191,189.9799957
8/21/2017 7:56,191,188.9799957
09-04-2017,191,188.9799957
8/16/2017 9:10,191,163.9799957
8/20/2015 7:54,191,159.9799957
9/29/2017 22:25,365,118.7799988
6/21/2015 0:17,365,118.7799988
7/24/2015 14:46,365,116.3799973
8/27/2015 5:16,365,104.3799973
7/30/2015 8:48,365,104.3799973
10/13/2015 1:31,365,100.7799988
10/15/2016 21:41,365,99.58000183
6/23/2017 13:48,365,95.98000336
7/17/2017 22:10,502,100
8/18/2017 17:55,502,97
09-05-2017,627,76.77999878
9/23/2017 9:07,627,74.37999725
07-05-2015,627,71.98000336
8/21/2017 12:29,502,90
9/17/2016 21:22,627,67.98000336
09-09-2017,627,67.18000031
09-09-2015,627,66.37999725
07-10-2015,627,66.37999725
10-08-2015,917,32.99000168
6/20/2017 5:34,981,172.2599945
7/18/2017 5:10,365,113.9800034
10-12-2015,502,94.5
2/26/2017 23:56,93,47.97999954
